DATAFLOW,Frequency,Time,Pacific Island Countries and territories,Indicator,Sex,Age,Urbanization,Poverty,Food security,Food category,OBS_VALUE,Unit of measure
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average quantity as acquired,Total,All ages,National,Poverty,Total,Vegetables and vegetable products,39.3,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Total,Total,Spices and additive,29.3,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,South Tarawa,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Total,Total,Oils and fats,0.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of households who consumed more than the average number of products consumed in the group,Male,All ages,National,Total,Total,Pulses,0.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,No poverty,Total,Fish and fish products,48.5,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Poverty,Total,Eggs,0.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Total,Food secure or mildly food insecur,Miscellaneous and prepared foods,22.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Line & Phoenix,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Sugars and syrups,80.2,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of households who consumed less than the average number of products consumed in the group,Female,All ages,National,Total,Total,Oils crops,16.1,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Food secure or mildly food insecur,Pulses,0.5,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average number of products consumed by household by food group,Total,All ages,Urban,Total,Total,Sugars and syrups,1.2,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Central Kiribati,Average number of products consumed by household by food group,Total,All ages,National,Total,Total,Fish and fish products,2.6,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Kiribati,Average number of products consumed by household by food group,Total,All ages,National,Total,Food secure or mildly food insecur,Stimulants,1.2,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average quantity as acquired,Total,All ages,Rural,Total,Total,Sugars and syrups,13.1,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Rennell-Bell,Average quantity as acquired,Total,All ages,National,Total,Total,Oils and fats,0.2,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average quantity as acquired,Female,All ages,National,Total,Total,Stimulants,2.6,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average quantity as acquired,Total,15-24,National,Total,Total,Fruits and fruit products,138.9,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average quantity as acquired,Total,15-24,National,Total,Total,Non alcoholoc beverages,5.1,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average quantity as acquired,Total,All ages,National,No poverty,Total,Tobacco/kava,13.8,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Central,Average edible quantity,Total,All ages,National,Total,Total,Stimulants,1.4,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average edible quantity,Female,All ages,National,Total,Total,Alcoholic beverages,2.9,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average edible quantity,Total,25-59,National,Total,Total,Oils and fats,0.4,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average Dietary Energy Consumption,Total,All ages,National,Total,Total,Roots and tubers,858.4,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average Dietary Energy Consumption,Total,All ages,Urban,Total,Total,Milk and cheese,1.4,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average Dietary Energy Consumption,Total,All ages,Rural,Total,Total,Stimulants,5.6,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Central,Average Dietary Energy Consumption,Total,All ages,National,Total,Total,Tree nuts,25.2,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Temotu,Average Dietary Energy Consumption,Total,All ages,National,Total,Total,Oils crops,572.0,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average Dietary Energy Consumption,Male,All ages,National,Total,Total,Stimulants,7.3,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average Dietary Energy Consumption,Total,60+,National,Total,Total,Fruits and fruit products,110.7,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average Dietary Energy Consumption,Total,All ages,National,No poverty,Total,Vegetables and vegetable products,127.1,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average Dietary Energy Consumption,Total,All ages,National,Poverty,Total,Tree nuts,9.7,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average Dietary Energy Consumption,Total,All ages,National,Poverty,Total,Eggs,0.9,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average expenditures,Total,All ages,Urban,Total,Total,Spices and additive,0.1,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average expenditures,Total,All ages,Rural,Total,Total,Milk and cheese,0.0,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Isabel,Average expenditures,Total,All ages,National,Total,Total,Meat and meat products,0.5,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Rennell-Bell,Average expenditures,Total,All ages,National,Total,Total,Vegetables and vegetable products,1.0,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Guadalcanal,Average expenditures,Total,All ages,National,Total,Total,Vegetable oils and fats,0.1,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average expenditures,Male,All ages,National,Total,Total,Milk and cheese,0.0,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average expenditures,Total,All ages,National,No poverty,Total,Cereals and cereal products,3.8,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average expenditures,Total,All ages,National,No poverty,Total,Eggs,0.0,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average expenditures,Total,All ages,National,Poverty,Total,Spices and additive,0.0,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Western,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Total,Vegetables and vegetable products,97.7,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Rennell-Bell,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Total,Tree nuts,4.3,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Rennell-Bell,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Total,Eggs,2.9,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Makira-Ulawa,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Total,Oils and fats,1.9,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,Urban,Total,Total,Vegetable oils and fats,10.4,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Honiara,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Total,Total,Vegetables and vegetable products,44.6,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Percentage of households who consumed more than the average number of products consumed in the group,Female,All ages,National,Total,Total,Milk and cheese,0.5,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Percentage of households who consumed more than the average number of products consumed in the group,Total,25-59,National,Total,Total,Pulses,0.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,Urban,Total,Total,Meals consumed away from home,44.5,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Choiseul,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Oils crops,59.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Western,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Sugars and syrups,49.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Central,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Meals consumed away from home,24.4,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Guadalcanal,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Oils and fats,8.9,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Malaita,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Fish and fish products,60.7,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Temotu,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Spices and additive,20.6,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Percentage of households who consumed less than the average number of products consumed in the group,Total,15-24,National,Total,Total,Vegetable oils and fats,10.3,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Percentage of households who consumed less than the average number of products consumed in the group,Total,60+,National,Total,Total,Milk and cheese,0.9,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Poverty,Total,Meals consumed away from home,20.2,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average number of products consumed by household by food group,Total,All ages,Urban,Total,Total,Fish and fish products,3.3,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Rennell-Bell,Average number of products consumed by household by food group,Total,All ages,National,Total,Total,Oils crops,1.2,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2012,Solomon Islands,Average number of products consumed by household by food group,Total,60+,National,Total,Total,Roots and tubers,3.8,percent
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average quantity as acquired,Total,All ages,National,Total,Total,Meat and meat products,80.8,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average quantity as acquired,Total,All ages,National,No poverty,Total,Oils and fats,4.5,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average quantity as acquired,Total,All ages,National,Total,Moderately or severely food insecure,Roots and tubers,481.2,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Sanma,Average edible quantity,Total,All ages,Urban,Total,Total,Tobacco/kava,24.5,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Penama,Average edible quantity,Total,All ages,National,Total,Total,Spices and additive,10.1,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Shefa,Average edible quantity,Total,All ages,Rural,Total,Total,Alcoholic beverages,20.6,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average edible quantity,Total,All ages,National,Total,Food secure or mildly food insecur,Meat and meat products,68.4,g/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average Dietary Energy Consumption,Total,All ages,Rural,Total,Total,Fish and fish products,84.2,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Torba,Average Dietary Energy Consumption,Total,All ages,National,Total,Total,Fish and fish products,144.7,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Sanma,Average Dietary Energy Consumption,Total,All ages,Rural,Total,Total,Roots and tubers,625.0,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Tafea,Average Dietary Energy Consumption,Total,All ages,National,Total,Total,Fruits and fruit products,178.0,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average Dietary Energy Consumption,Total,15-24,National,Total,Total,Vegetables and vegetable products,400.0,kcal/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average expenditures,Total,All ages,National,Total,Total,Tobacco/kava,44.4,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Torba,Average expenditures,Total,All ages,National,Total,Total,Cereals and cereal products,33.9,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Penama,Average expenditures,Total,All ages,National,Total,Total,Fruits and fruit products,40.9,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Malampa,Average expenditures,Total,All ages,National,Total,Total,Tobacco/kava,47.9,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Shefa,Average expenditures,Total,All ages,Urban,Total,Total,Stimulants,3.0,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average expenditures,Total,15-24,National,Total,Total,Tree nuts,4.0,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average expenditures,Total,15-24,National,Total,Total,Eggs,5.7,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Average expenditures,Total,60+,National,Total,Total,Non alcoholoc beverages,2.6,$/capita/day
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of HH who consumed at least one product of the group,Total,All ages,Urban,Total,Total,Tobacco/kava,67.4,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Torba,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Total,Milk and cheese,4.5,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Tafea,Percentage of HH who consumed at least one product of the group,Total,All ages,National,Total,Total,Vegetable oils and fats,87.2,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of HH who consumed at least one product of the group,Total,25-59,National,Total,Total,Non alcoholoc beverages,23.3,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Sanma,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,Rural,Total,Total,Meals consumed away from home,8.9,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Shefa,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,Rural,Total,Total,Oils and fats,0.2,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed more than the average number of products consumed in the group,Total,60+,National,Total,Total,Vegetables and vegetable products,39.3,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed more than the average number of products consumed in the group,Total,All ages,National,Poverty,Total,Non alcoholoc beverages,1.0,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,Rural,Total,Total,Alcoholic beverages,5.3,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Torba,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Alcoholic beverages,4.5,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Tafea,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Eggs,77.9,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Tafea,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,Total,Total,Milk and cheese,39.8,units
SPC:DF_FOOD_SECURITY_HIES_3(1.0),Annual,2019,Vanuatu,Percentage of households who consumed less than the average number of products consumed in the group,Total,All ages,National,No poverty,Total,Fruits and fruit products,53.0,units
